03660_morfologic_34239499_montyadams.txt_tagged	montyadams	34-		H	A	14	10	2	2	1	5	12	2	8	2	11	8	2	2	1	3	9	2	6	2	0	2	18	0.1428571429	0.7142857143	0.2	0.1818181818	1	2	1	0.7857142857	2.939873661	0.9086181061	2.0788046016	0.0456909469	12.5421786211	204.0816326531	-1.0962546292	0.8	0.2	0.2	0.1	0.3	1	1	1	0.6	2	2	2	1	1.8	1	1	0.7071067812	0.9486832981
03662_morfologic_34258735_cncmrc.txt_tagged	cncmrc	34-		M	E	61	36	16	8	9	3	47	14	22	14	53	35	16	8	9	2	39	14	21	14	7	1	85	0.0655737705	0.5901639344	0.3888888889	0.2641509434	125	125	0.25	0.868852459	6.7859546364	0.9658024169	4.7983945403	0.0170987916	52.2063161398	64.4987906477	-1.3078711133	0.9722222222	0.4444444444	0.2222222222	0.25	0.0555555556	1	1	1	0.6666666667	1375	16	8	9	1.3333333333	2.8284271247	2	2.1213203436	0.8164965809
03665_morfologic_34289284_cadmo.txt_tagged	cadmo	35+		H	E	79	49	24	12	12	1	61	18	31	18	61	46	23	11	11	1	43	18	28	18	9	2	147	0.0886075949	0.6202531646	0.3673469388	0.2950819672	0.1666666667	0.3333333333	0.4082482905	0.7721518987	6.8630361956	0.9408222739	4.8528994335	0.0295888631	32.0665766636	108.956897933	-1.3455101915	0.9387755102	0.4693877551	0.2244897959	0.2244897959	0.0204081633	0.9583333333	0.9166666667	0.9166666667	1	1	22.0416666667	10.0833333333	10.0833333333	1	3.3197640478	2.2453655976	2.2453655976	0.7071067812
03666_morfologic_34294466_afvCanarias.txt_tagged	afvCanarias	35+		H	E	415	208	108	48	28	24	358	57	153	55	208	161	84	36	25	16	157	51	112	49	24	12	2643	0.0626506024	0.5012048193	0.2644230769	0.2451923077	0.25	3	1.2247448714	0.5012048193	10.2103184284	0.8854166346	7.2197853988	0.0572916827	22.8484133552	129.3656553927	-0.9742133229	0.7740384615	0.4038461538	0.1730769231	0.1201923077	0.0769230769	0.7777777778	0.75	0.8928571429	0.6666666667	0.8541666667	65.3333333333	27	22.3214285714	10.6666666667	5.7154760665	3.6742346142	3.3407655239	2.3094010768
03668_morfologic_34315560_monicaCORU.txt_tagged	monicaCORU	34-		M	E	153	90	35	22	18	15	122	31	60	30	104	77	31	18	18	10	73	31	47	30	12	6	381	0.0522875817	0.5882352941	0.3333333333	0.2980769231	0.2727272727	1.6363636364	0.9045340337	0.6797385621	8.4079016679	0.9232577703	5.9452842849	0.0383711148	28.4679170844	97.3984364988	-1.1082336887	0.8555555556	0.3444444444	0.2	0.2	0.1111111111	0.8857142857	0.8181818182	1	0.6666666667	1.2727272727	27.4571428571	14.7272727273	18	6.6666666667	3.7052086889	2.7136021012	3	1.8257418584
03669_morfologic_34325079_Pablete42.txt_tagged	Pablete42	34-		H	E	110	58	23	13	16	6	94	16	42	16	73	48	18	11	15	4	57	16	32	16	8	3	216	0.0545454545	0.5272727273	0.275862069	0.2191780822	0.2307692308	0.6923076923	0.5883484054	0.6636363636	6.9602769015	0.9127704207	4.921658996	0.0436147896	23.4025281607	87.6033057851	-1.0281305602	0.8275862069	0.3103448276	0.1896551724	0.2586206897	0.0689655172	0.7826086957	0.8461538462	0.9375	0.6666666667	1.4615384615	14.0869565217	9.3076923077	14.0625	2.6666666667	2.6539552108	2.1572774865	2.6516504294	1.1547005384
03671_morfologic_34351558_tetiw.txt_tagged	tetiw	34-		M	A	71	41	15	12	8	6	58	13	29	12	58	38	14	11	8	5	46	12	27	11	4	7	101	0.0563380282	0.5774647887	0.2926829268	0.2068965517	0.5833333333	4.0833333333	1.4288690166	0.8169014085	6.8833336175	0.9525564029	4.8672518781	0.0237217985	39.0201937315	59.512001587	-1.1985396277	0.9268292683	0.3414634146	0.2682926829	0.1951219512	0.1219512195	0.9333333333	0.9166666667	1	0.8333333333	1.0833333333	13.0666666667	10.0833333333	8	4.1666666667	2.5560386017	2.2453655976	2	1.443375673
03672_morfologic_34355059_Drcuellar.txt_tagged	Drcuellar	34-	24-	H	A	6	6	1	2	3	0	3	3	3	3	6	6	1	2	3	0	3	3	3	3	2	0	6	0.1666666667	1	0.5	0.5	0	0	0	1	2.4494897428	1	1.7320508076	0	0	0	-1.2000000001	1	0.1666666667	0.3333333333	0.5	0	1	1	1	0	1.5	1	2	3	0	0.7071067812	1	1.2247448714	0
03674_morfologic_34397972_clorimoldio.txt_tagged	clorimoldio	35+		M	E	105	55	24	14	12	5	82	23	33	22	73	51	20	14	12	5	51	22	30	21	9	5	239	0.0857142857	0.5238095238	0.4	0.301369863	0.3571428571	1.7857142857	0.9449111825	0.6952380952	7.1240705325	0.9218942832	5.0374785832	0.0390528584	25.8776102752	121.5419501134	-1.2451371613	0.9272727273	0.3636363636	0.2545454545	0.2181818182	0.0909090909	0.8333333333	1	1	1	1.2142857143	16.6666666667	14	12	5	2.8867513459	2.6457513111	2.4494897428	1.5811388301
03675_morfologic_34400453_mimi8008.txt_tagged	mimi8008	34-		M	A	93	55	18	21	10	6	80	13	43	12	67	45	14	16	10	5	54	13	33	12	12	4	177	0.064516129	0.5913978495	0.2181818182	0.1940298507	0.1904761905	0.7619047619	0.6172133998	0.7204301075	6.9475763547	0.9276558906	4.9126783532	0.0361720547	27.2099962789	97.1210544572	-1.1499784101	0.8181818182	0.2545454545	0.2909090909	0.1818181818	0.0909090909	0.7777777778	0.7619047619	1	0.8333333333	0.7142857143	10.8888888889	12.1904761905	10	4.1666666667	2.3333333333	2.4688535994	2.2360679775	1.443375673
03678_morfologic_34468925_dtoy666.txt_tagged	dtoy666	34-	24-	H	E	10	6	2	1	3	0	9	1	5	1	10	6	2	1	3	0	9	1	5	1	1	0	10	0.1	0.6	0.1666666667	0.1	0	0	0	1	3.1622776602	1	2.2360679775	0	0	0	-1.1111111111	1	0.3333333333	0.1666666667	0.5	0	1	1	1	0	3	2	1	3	0	1	0.7071067812	1.2247448714	0
03679_morfologic_34474875_NachoPaul.txt_tagged	NachoPaul	35+		H	E	185	103	36	27	19	21	131	54	56	47	122	83	33	20	17	13	73	49	39	44	11	9	483	0.0540540541	0.5567567568	0.4563106796	0.4016393443	0.3333333333	3	1.2247448714	0.6594594595	8.9696183895	0.9202478156	6.3424779879	0.0398760922	28.4277069742	87.0708546384	-1.1188808271	0.8058252427	0.3203883495	0.1941747573	0.1650485437	0.1262135922	0.9166666667	0.7407407407	0.8947368421	0.619047619	1.1111111111	30.25	14.8148148148	15.2105263158	8.0476190476	3.8890872965	2.7216552698	2.7577641592	2.0059435495
03681_morfologic_34479723_Tilly65.txt_tagged	Tilly65	35+		M	E	65	39	16	8	9	6	51	14	25	14	48	35	16	8	9	2	34	14	21	14	3	5	115	0.0769230769	0.6	0.358974359	0.2916666667	625	3125	1.25	0.7384615385	5.9536672603	0.9273698774	4.2098784927	0.0363150613	24.960901799	118.3431952663	-1.1660929308	0.8974358974	0.4102564103	0.2051282051	0.2307692308	0.0512820513	1	1	1	0.3333333333	1375	16	8	9	0.6666666667	2.8284271247	2	2.1213203436	0.5773502692
03682_morfologic_34545757_Zaragozano80.txt_tagged	Zaragozano80	34-		H	E	64	42	22	1	14	5	51	13	29	13	52	40	21	1	14	4	39	13	27	13	0	1	110	0.09375	0.65625	0.3095238095	0.25	1	1	0.7071067812	0.8125	6.5	0.9500732864	4.5961940777	0.0249633568	36.17662454	112.3046875	-1.395631014	0.9523809524	0.5	0.0238095238	0.3333333333	0.0952380952	0.9545454545	1	1	0.8	18	20.0454545455	1	14	3.2	3.1658691181	0.7071067812	2.6457513111	1.2649110641
03685_morfologic_34601095_TARA035.txt_tagged	TARA035	34-		M	E	47	28	12	4	6	6	36	11	18	10	38	25	11	3	6	5	27	11	15	10	3	0	67	0.085106383	0.5957446809	0.3571428571	0.2894736842	0	0	0	0.8085106383	5.5428696769	0.9447913524	3.9194007358	0.0276043238	30.2868831594	90.5387052965	-1.2487742885	0.8928571429	0.3928571429	0.1071428571	0.2142857143	0.1785714286	0.9166666667	0.75	1	0.8333333333	2.75	10.0833333333	2.25	6	4.1666666667	2.2453655976	1.0606601718	1.7320508076	1.443375673
03686_morfologic_34601963_IssyGranCanaria.txt_tagged	IssyGranCanaria	34-		M	E	36	23	6	4	8	5	31	5	18	5	30	19	6	3	8	2	25	5	14	5	2	1	54	0.1111111111	0.6388888889	0.2173913043	0.1666666667	0.25	0.25	0.3535533906	0.8333333333	5	0.9491222009	3.5355339059	0.0254388996	30.5890295341	138.8888888889	-1.3500748336	0.8260869565	0.2608695652	0.1304347826	0.347826087	0.0869565217	1	0.75	1	0.4	2.5	6	2.25	8	0.8	1.7320508076	1.0606601718	2	0.632455532
03688_morfologic_34606647_Pitufinayo.txt_tagged	Pitufinayo	34-		M	E	152	90	49	18	15	8	118	34	57	33	108	85	44	18	15	8	75	33	53	32	12	6	350	0.0657894737	0.5921052632	0.3666666667	0.3055555556	0.3333333333	2	1	0.7105263158	8.7599567411	0.9319750356	6.1942248145	0.0340124822	32.0741599247	85.6994459834	-1.2504963036	0.9444444444	0.4888888889	0.2	0.1666666667	0.0888888889	0.8979591837	1	1	1	1.2777777778	39.5102040816	18	15	8	4.444671196	3	2.7386127875	2
03689_morfologic_34609267_FranciscoSL.txt_tagged	FranciscoSL	35+		H	E	83	46	22	10	10	4	67	16	30	16	65	46	22	10	10	4	49	16	30	16	7	3	139	0.0602409639	0.5542168675	0.347826087	0.2461538462	0.3	0.9	0.6708203932	0.7831325301	7.1346768993	0.944679304	5.0449784171	0.027660348	34.690056912	81.2890114676	-1.2072484685	1	0.4782608696	0.2173913043	0.2173913043	0.0869565217	1	1	1	1	1.4	22	10	10	4	3.3166247904	2.2360679775	2.2360679775	1.4142135624
03691_morfologic_34613382_viajeratf.txt_tagged	viajeratf	34-		M	E	143	78	30	23	12	13	121	22	57	21	102	66	26	20	12	8	81	21	46	20	17	3	269	0.041958042	0.5454545455	0.2692307692	0.2058823529	0.1304347826	0.3913043478	0.4423258685	0.7132867133	8.5296685021	0.9319197271	6.0313864391	0.0340401365	31.6587455435	61.6167049733	-1.082909974	0.8461538462	0.3333333333	0.2564102564	0.1538461538	0.1025641026	0.8666666667	0.8695652174	1	0.6153846154	0.8695652174	22.5333333333	17.3913043478	12	4.9230769231	3.3565855667	2.9488391231	2.4494897428	1.5689290811
03693_morfologic_34644369_nonoPaisVasco.txt_tagged	nonoPaisVasco	35+		M	E	45	23	9	8	2	4	36	9	14	9	34	22	8	8	2	4	25	9	13	9	3	5	67	0.0888888889	0.5111111111	0.3913043478	0.2647058824	625	3125	1.25	0.7555555556	5.068420749	0.9263654275	3.5839146815	0.0368172863	22.4515802461	108.6419753086	-1.1629190804	0.9565217391	0.347826087	0.347826087	0.0869565217	0.1739130435	0.8888888889	1	1	1	0.75	7.1111111111	8	2	4	1.8856180832	2	1	1.4142135624
03694_morfologic_34656893_Plenas.txt_tagged	Plenas	34-		M	E	79	48	14	11	9	14	69	10	38	10	55	38	13	8	9	8	45	10	28	10	5	3	149	0.0506329114	0.6075949367	0.2083333333	0.1818181818	0.2727272727	0.8181818182	0.6396021491	0.6962025316	6.1879834551	0.9171257606	4.375565063	0.0414371197	22.8976712878	112.1615125781	-0.9934671499	0.7916666667	0.2708333333	0.1666666667	0.1875	0.1666666667	0.9285714286	0.7272727273	1	0.5714285714	1.5454545455	12.0714285714	5.8181818182	9	4.5714285714	2.4567690746	1.7056057308	2.1213203436	1.511857892
03695_morfologic_34657646_Pucelan0.txt_tagged	Pucelan0	34-	24-	H	E	326	167	71	49	22	25	283	43	129	38	168	127	56	35	21	15	128	40	90	37	26	9	1438	0.0490797546	0.5122699387	0.2275449102	0.2380952381	0.1836734694	1.6530612245	0.9091372901	0.5153374233	9.3046594304	0.8854423436	6.5793877799	0.0572788282	21.9384515934	104.6332191652	-0.9053257117	0.7604790419	0.3353293413	0.2095808383	0.125748503	0.0898203593	0.7887323944	0.7142857143	0.9545454545	0.6	0.7346938776	44.1690140845	25	20.0454545455	9	4.6994156065	3.5355339059	3.1658691181	2.1213203436
03696_morfologic_34665945_sirdhalancourt.txt_tagged	sirdhalancourt	34-		H	E	661	325	120	122	44	39	539	122	213	112	321	251	93	102	38	18	209	112	147	103	48	54	5571	0.0574886536	0.4916792738	0.3446153846	0.3489096573	0.4426229508	23.9016393443	3.4569957582	0.4856278366	12.4854529574	0.8887680786	8.8285484524	0.0556159607	25.3542456511	112.3772947512	-0.9799967792	0.7723076923	0.2861538462	0.3138461538	0.1169230769	0.0553846154	775	0.8360655738	0.8636363636	0.4615384615	0.4590163934	72075	85.2786885246	32.8181818182	8.3076923077	6.0031241866	6.5298808766	4.0508136108	2.0380986615
03697_morfologic_34670434_BichitaValencia.txt_tagged	BichitaValencia	35+		M	E	63	35	13	9	7	6	52	11	24	11	50	32	12	7	7	6	39	11	21	11	3	4	93	0.0634920635	0.5555555556	0.3142857143	0.22	0.4444444444	1.7777777778	0.9428090416	0.7936507937	6.2994078835	0.9442181497	4.4543540319	0.0278909251	32.25673836	75.5857898715	-1.1766977123	0.9142857143	0.3428571429	0.2	0.2	0.1714285714	0.9230769231	0.7777777778	1	1	1.4444444444	11.0769230769	5.4444444444	7	6	2.3533936217	1.6499158228	1.8708286934	1.7320508076
03698_morfologic_34672841_TalinaP.txt_tagged	TalinaP	35+		M	A	99	55	17	17	10	11	83	16	39	16	71	50	16	16	10	8	55	16	34	16	10	6	171	0.0404040404	0.5555555556	0.2909090909	0.2253521127	0.3529411765	2.1176470588	1.0289915109	0.7171717172	7.1357684883	0.9276536883	5.0457502871	0.0361731559	27.5844773148	73.4618916437	-1.0052038072	0.9090909091	0.2909090909	0.2909090909	0.1818181818	0.1454545455	0.9411764706	0.9411764706	1	0.7272727273	1.0588235294	15.0588235294	15.0588235294	10	5.8181818182	2.7439773623	2.7439773623	2.2360679775	1.7056057308
03699_morfologic_34690814_JEF_BCN.txt_tagged	JEF_BCN	35+		H	E	48	28	9	9	3	7	34	14	15	13	37	25	9	9	3	4	23	14	12	13	3	6	76	0.0833333333	0.5833333333	0.4642857143	0.3783783784	0.6666666667	4	1.4142135624	0.7708333333	5.34048999	0.9327642513	3.7762966868	0.0336178743	25.0051686841	121.5277777778	-1.1790308249	0.8928571429	0.3214285714	0.3214285714	0.1071428571	0.1428571429	1	1	1	0.5714285714	0.7777777778	9	9	3	2.2857142857	2.1213203436	2.1213203436	1.2247448714	1.0690449676
03700_morfologic_34696437_mblanch29.txt_tagged	mblanch29	35+		M	E	129	67	27	24	8	8	93	36	34	33	94	63	26	24	8	5	58	36	30	33	9	15	301	0.0620155039	0.519379845	0.4925373134	0.3829787234	625	9375	2.1650635095	0.7286821705	8.2762385195	0.9348704033	5.8521843798	0.0325647984	32.4059999783	103.3591731266	-1.2248832268	0.9402985075	0.3880597015	0.3582089552	0.1194029851	0.0746268657	0.962962963	1	1	625	0.5416666667	25.037037037	24	8	3125	3.5381518507	3.4641016151	2	1.25
03704_morfologic_34708866_platanoide.txt_tagged	platanoide	35+		H	E	581	325	150	80	54	41	471	110	220	105	298	241	114	64	46	17	197	101	145	96	38	26	3599	0.0516351119	0.5593803787	0.3230769231	0.3389261745	325	8.45	2.0554804791	0.512908778	12.3631232233	0.8951007988	8.7420482678	0.0524496006	26.3507834215	89.4060629042	-0.9942058535	0.7415384615	0.3507692308	0.1969230769	0.1415384615	0.0523076923	0.76	0.8	0.8518518519	0.4146341463	0.7875	86.64	51.2	39.1851851852	7.0487804878	6.5817930688	5.0596442563	4.4263520638	1.8773359433
03705_morfologic_34717820_yacenia.txt_tagged	yacenia	34-		M	E	159	86	33	25	11	17	129	30	58	28	99	66	27	23	10	6	70	29	39	27	12	11	421	0.0503144654	0.5408805031	0.3255813953	0.2929292929	0.44	4.84	1.5556349186	0.6226415094	7.8512106986	0.9065312081	5.5516443255	0.046734396	23.5522154438	103.635141015	-1.0004124944	0.7674418605	0.3139534884	0.2674418605	0.1162790698	0.0697674419	0.8181818182	0.92	0.9090909091	0.3529411765	0.64	22.0909090909	21.16	9.0909090909	2.1176470588	3.3234702564	3.2526911935	2.1320071636	1.0289915109
03706_morfologic_34721054_yosoybar.txt_tagged	yosoybar	35+	50+	H	E	215	113	55	29	16	13	180	35	79	34	124	91	45	21	16	9	92	32	60	31	16	5	693	0.0604651163	0.5255813953	0.3008849558	0.2580645161	0.1724137931	0.8620689655	0.6565321643	0.576744186	8.4567298094	0.8975249384	5.9798109949	0.0512375308	22.761034973	103.4072471606	-1.0202736331	0.8053097345	0.3982300885	0.185840708	0.1415929204	0.0796460177	0.8181818182	0.724137931	1	0.6923076923	0.8620689655	36.8181818182	15.2068965517	16	6.2307692308	4.2905816516	2.7574350901	2.8284271247	1.7650452162
03707_morfologic_34725650_estefi1981.txt_tagged	estefi1981	34-		M	E	14	8	2	3	1	2	12	2	6	2	14	8	2	3	1	2	12	2	6	2	2	1	14	0.0714285714	0.5714285714	0.25	0.1428571429	0.3333333333	0.3333333333	0.4082482905	1	3.7416573868	1	2.6457513111	0	0	0	-1.0769230768	1	0.25	375	125	0.25	1	1	1	1	1	2	3	1	2	1	1.2247448714	0.7071067812	1
03708_morfologic_34738942_adrigomez.txt_tagged	adrigomez	35+		M	A	119	62	27	18	11	6	89	30	34	28	84	57	26	15	10	6	54	30	29	28	6	9	237	0.0504201681	0.5210084034	0.4516129032	0.3571428571	0.5	4.5	1.5	0.7058823529	7.700267375	0.9271191266	5.4449112778	0.0364404367	28.4786236024	83.3274486265	-1.09152257	0.9193548387	0.4193548387	0.2419354839	0.1612903226	0.0967741935	0.962962963	0.8333333333	0.9090909091	1	0.8888888889	25.037037037	12.5	9.0909090909	6	3.5381518507	2.5	2.1320071636	1.7320508076
03710_morfologic_34751662_alboMurcia.txt_tagged	alboMurcia	34-		M	E	26	17	5	2	4	6	21	5	12	5	21	14	5	2	4	3	16	5	9	5	1	1	40	0.1153846154	0.6538461538	0.2941176471	0.2380952381	0.5	0.5	0.5	0.8076923077	4.1184388379	0.9344481976	2.9121760302	0.0327759012	21.5855750298	207.100591716	-1.2194989822	0.8235294118	0.2941176471	0.1176470588	0.2352941176	0.1764705882	1	1	1	0.5	3.5	5	2	4	1.5	1.5811388301	1	1.4142135624	0.8660254038
03714_morfologic_34776381_sonchiMadrid.txt_tagged	sonchiMadrid	35+		M	E	144	75	24	25	12	14	115	29	47	28	99	66	23	22	10	11	70	29	38	28	12	10	302	0.0486111111	0.5208333333	0.3733333333	0.2929292929	0.4	4	1.4142135624	0.6875	8.25	0.9246061317	5.8336309448	0.0376969342	28.6278253183	76.1959876543	-1.0863233979	0.88	0.3066666667	0.2933333333	0.1333333333	0.1466666667	0.9583333333	0.88	0.8333333333	0.7857142857	0.84	22.0416666667	19.36	8.3333333333	8.6428571429	3.3197640478	3.1112698372	2.0412414523	2.0788046016
03716_morfologic_34780564_pepitito.txt_tagged	pepitito	35+	50+	H	E	25	18	6	2	5	5	21	4	14	4	23	16	5	2	5	4	19	4	12	4	2	0	29	0.08	0.72	0.2222222222	0.1739130435	0	0	0	0.92	4.6	0.9740960467	3.2526911935	0.0129519766	53.9662805238	64	-1.2088985271	0.8888888889	0.2777777778	0.1111111111	0.2777777778	0.2222222222	0.8333333333	1	1	0.8	4.5	4.1666666667	2	5	3.2	1.443375673	1	1.5811388301	1.2649110641
03718_morfologic_34798578_carsar.txt_tagged	carsar	35+		M	A	152	90	34	31	11	14	121	31	59	31	96	72	25	28	11	8	66	30	42	30	17	11	410	0.0526315789	0.5921052632	0.3444444444	0.3125	0.3548387097	3.9032258065	1.397001397	0.6315789474	7.7866282143	0.9085304025	5.5059776129	0.0457347988	23.8532107541	111.6689750693	-1.0216473358	0.8	0.2777777778	0.3111111111	0.1222222222	0.0888888889	0.7352941176	0.9032258065	1	0.5714285714	0.6129032258	18.3823529412	25.2903225806	11	4.5714285714	3.031695313	3.556003556	2.3452078799	1.511857892
03719_morfologic_34802003_rolydan.txt_tagged	rolydan	34-		H	E	208	120	55	35	14	16	176	32	90	30	135	96	43	32	13	8	103	32	66	30	22	10	542	0.0384615385	0.5769230769	0.25	0.237037037	0.2857142857	2.8571428571	1.1952286093	0.6490384615	9.3605658113	0.9190144792	6.6189195609	0.0404927604	28.6231824108	77.200443787	-1.0179345682	0.8	0.3583333333	0.2666666667	0.1083333333	0.0666666667	0.7818181818	0.9142857143	0.9285714286	0.5	0.6	33.6181818182	29.2571428571	12.0714285714	4	4.0998891338	3.8247315499	2.4567690746	1.4142135624
03720_morfologic_34811842_tehtegym.txt_tagged	tehtegym	34-		H	E	45	27	11	7	4	5	34	11	17	10	36	24	10	6	3	5	26	10	15	9	3	3	65	0.0666666667	0.6	0.3703703704	0.2777777778	0.4285714286	1.2857142857	0.8017837257	0.8	5.366563146	0.9413807891	3.7947331922	0.0293096055	28.2025719621	98.7654320988	-1.1197468483	0.8888888889	0.3703703704	0.2222222222	0.1111111111	0.1851851852	0.9090909091	0.8571428571	0.75	1	1.1428571429	9.0909090909	5.1428571429	2.25	5	2.1320071636	1.6035674515	1.0606601718	1.5811388301
03723_morfologic_34825920_KIKO100.txt_tagged	KIKO100	35+	50+	H	E	188	89	35	28	13	13	152	36	60	29	123	77	31	25	10	11	90	33	50	27	16	9	456	0.0478723404	0.4734042553	0.3258426966	0.2682926829	0.3214285714	2.8928571429	1.2026755886	0.6542553191	8.9706969771	0.9189797938	6.3432406645	0.0405101031	28.0690207616	75.8261656858	-1.0730484417	0.8651685393	0.3483146067	0.2808988764	0.1123595506	0.1235955056	0.8857142857	0.8928571429	0.7692307692	0.8461538462	0.75	27.4571428571	22.3214285714	7.6923076923	9.3076923077	3.7052086889	3.3407655239	1.9611613514	2.1572774865
03724_morfologic_34834154_SunnyMoonMartinez.txt_tagged	SunnyMoonMartinez	35+		M	A	116	66	26	23	6	11	83	33	37	29	82	56	24	19	6	7	51	31	29	27	7	12	236	0.0517241379	0.5689655172	0.4393939394	0.3780487805	0.5217391304	6.2608695652	1.7693034739	0.7068965517	7.6135088653	0.9270296913	5.3835637472	0.0364851544	28.2917535232	89.179548157	-1.0963831571	0.8484848485	0.3636363636	0.2878787879	0.0909090909	0.1060606061	0.9230769231	0.8260869565	1	0.6363636364	0.5652173913	22.1538461538	15.6956521739	6	4.4545454545	3.3282011774	2.8013971669	1.7320508076	1.4924050145
03729_morfologic_34905858_vicente_costa.txt_tagged	vicente_costa	35+		H	E	60	36	18	7	8	3	41	19	17	19	47	34	17	6	8	3	29	18	16	18	4	2	94	0.0833333333	0.6	0.5277777778	0.3829787234	0.2857142857	0.5714285714	0.5345224838	0.7833333333	6.0676739091	0.9403574963	4.2904933671	0.0298212518	29.8134910752	94.4444444444	-1.2617625558	0.9444444444	0.4722222222	0.1666666667	0.2222222222	0.0833333333	0.9444444444	0.8571428571	1	1	1.5714285714	16.0555555556	5.1428571429	8	3	2.8333333333	1.6035674515	2	1.2247448714
03732_morfologic_34925187_andreas_violeta.txt_tagged	andreas_violeta	34-		M	E	157	91	35	33	11	12	124	33	62	29	105	77	29	28	11	9	74	31	50	27	20	8	399	0.0573248408	0.5796178344	0.3186813187	0.2952380952	0.2424242424	1.9393939394	0.9847319278	0.6687898089	8.3799122869	0.9204379157	5.9254928038	0.0397810422	27.5998256044	98.1784250882	-1.1241590747	0.8461538462	0.3186813187	0.3076923077	0.1208791209	0.0989010989	0.8285714286	0.8484848485	1	0.75	0.6060606061	24.0285714286	23.7575757576	11	6.75	3.4661629671	3.4465617474	2.3452078799	1.8371173071
03733_morfologic_34927579_C0c084.txt_tagged	C0c084	34-		M	E	550	323	128	111	31	53	453	97	228	95	270	221	88	83	28	22	188	82	140	80	51	32	3588	0.0618181818	0.5872727273	0.2941176471	0.3037037037	0.2882882883	9.2252252252	2.1476993767	0.4909090909	11.5128386832	0.8872415952	8.1408063036	0.0563792024	24.3029572411	100.4297520661	-0.9870964751	0.6842105263	0.2724458204	0.2569659443	0.0866873065	0.0681114551	0.6875	0.7477477477	0.9032258065	0.4150943396	0.4504504505	60.5	62.0630630631	25.2903225806	9.1320754717	5.5	5.5705952583	3.556003556	2.1368288972
03735_morfologic_34933993_ver0ki.txt_tagged	ver0ki	34-		M	E	87	46	18	13	6	9	78	9	38	8	63	42	17	12	6	7	54	9	34	8	10	2	157	0.0574712644	0.5287356322	0.1739130435	0.1428571429	0.1538461538	0.3076923077	0.3922322703	0.724137931	6.7543089695	0.9277250262	4.7760176745	0.0361374869	26.835281297	92.482494385	-1.0998751506	0.9130434783	0.3695652174	0.2608695652	0.1304347826	0.152173913	0.9444444444	0.9230769231	1	0.7777777778	1	16.0555555556	11.0769230769	6	5.4444444444	2.8333333333	2.3533936217	1.7320508076	1.6499158228
03737_morfologic_34943910_piskillos.txt_tagged	piskillos	35+		M	E	142	79	32	30	9	8	103	39	44	35	98	70	29	28	8	5	62	36	38	32	18	10	204	0.0211267606	0.5563380282	0.4430379747	0.3673469388	0.3333333333	3.3333333333	1.2909944487	0.6901408451	8.2239773113	0.9251669651	5.8152301251	0.0374165174	28.7612061784	30.7478674866	-0.8737116877	0.8860759494	0.3670886076	0.3544303797	0.1012658228	0.0632911392	0.90625	0.9333333333	0.8888888889	625	0.4333333333	26.28125	26.1333333333	7.1111111111	3125	3625	3.6147844565	1.8856180832	1.25
03739_morfologic_34956081_Bombonmty.txt_tagged	Bombonmty	34-		M	A	105	59	24	15	11	9	83	22	39	20	73	46	16	13	11	6	51	22	26	20	6	7	201	0.0476190476	0.5619047619	0.3389830508	0.301369863	0.4666666667	3.2666666667	1.2780193008	0.6952380952	7.1240705325	0.9218942832	5.0374785832	0.0390528584	25.8776102752	87.074829932	-1.0303865727	0.7796610169	0.2711864407	0.2203389831	0.186440678	0.1016949153	0.6666666667	0.8666666667	1	0.6666666667	1.1333333333	10.6666666667	11.2666666667	11	4	2.3094010768	2.3734644159	2.3452078799	1.4142135624
03741_morfologic_34999937_lecardenas.txt_tagged	lecardenas	35+		H	A	18	12	7	2	2	1	14	4	9	3	17	12	7	2	2	1	13	4	9	3	2	0	20	0.1111111111	0.6666666667	0.25	0.2352941176	0	0	0	0.9444444444	4.0069384267	0.980224546	2.8333333333	0.009887727	63.4762925258	61.7283950617	-1.3032076215	1	0.5833333333	0.1666666667	0.1666666667	0.0833333333	1	1	1	1	1.5	7	2	2	1	1.8708286934	1	1	0.7071067812
03742_morfologic_35008454_Mauverik.txt_tagged	Mauverik	34-		H	E	130	67	22	21	14	10	110	20	51	16	79	51	15	17	13	6	60	19	35	16	10	7	326	0.0692307692	0.5153846154	0.2388059701	0.2405063291	0.3333333333	2.3333333333	1.0801234497	0.6076923077	6.9287583525	0.8976716851	4.8993720163	0.0511641574	20.6584399886	115.9763313609	-1.0339489793	0.7611940299	0.223880597	0.2537313433	0.1940298507	0.0895522388	0.6818181818	0.8095238095	0.9285714286	0.6	0.9047619048	10.2272727273	13.7619047619	12.0714285714	3.6	2.2613350843	2.6231569494	2.4567690746	1.3416407865
03743_morfologic_35014522_pawichiz.txt_tagged	pawichiz	34-		M	A	84	50	19	14	6	11	68	16	38	12	65	44	17	14	6	7	50	15	33	11	11	3	144	0.0595238095	0.5952380952	0.24	0.2307692308	0.2142857143	0.6428571429	0.5669467095	0.7738095238	7.0920814327	0.9421259013	5.0148588738	0.0289370494	33.2494039253	85.0340136054	-1.1894043849	0.88	0.34	0.28	0.12	0.14	0.8947368421	1	1	0.6363636364	0.9285714286	15.2105263158	14	6	4.4545454545	2.7577641592	2.6457513111	1.7320508076	1.4924050145
